Pressure,global_radiation,temp_mean(c),temp_min(c),temp_max(c),Wind_Speed,Wind_Bearing,normalized_label
1010.9,0.98,15.4,11.9,20.2,3.36,289,0
1010.9,0.98,15.4,11.9,20.2,8.13,304,0
1010.9,0.98,15.4,11.9,20.2,3.11,323,0
1010.9,0.98,15.4,11.9,20.2,7.78,189,0
1010.9,0.98,15.4,11.9,20.2,0,0,0
1010.9,0.98,15.4,11.9,20.2,19.77,120,2
1010.9,0.98,15.4,11.9,20.2,9.66,140,0
1010.9,0.98,15.4,11.9,20.2,17.71,210,2
1010.9,0.98,15.4,11.9,20.2,11.27,220,0
1010.9,0.98,15.4,11.9,20.2,16.1,310,2
1010.9,0.98,15.4,11.9,20.2,11.27,0,0
1010.9,0.98,15.4,11.9,20.2,9.66,330,0
1010.9,0.98,15.4,11.9,20.2,3.33,123,0
1010.9,0.98,15.4,11.9,20.2,10.59,180,0
1010.9,0.98,15.4,11.9,20.2,7.97,40,0
1010.9,0.98,15.4,11.9,20.2,27.08,140,2
1010.9,0.98,15.4,11.9,20.2,14.09,171,0
1010.9,0.98,15.4,11.9,20.2,11.56,142,0
1010.9,0.98,15.4,11.9,20.2,3.2,329,0
1010.9,0.98,15.4,11.9,20.2,5.02,70,0
1010.9,0.98,15.4,11.9,20.2,6.12,181,0
1010.9,0.98,15.4,11.9,20.2,35.9,291,2
1010.9,0.98,15.4,11.9,20.2,28.69,310,2
1010.9,0.98,15.4,11.9,20.2,6.1,305,0
1010.9,0.98,15.4,11.9,20.2,5.01,171,0
1010.9,0.98,15.4,11.9,20.2,3.22,190,0
1010.9,0.98,15.4,11.9,20.2,3.19,58,0
1010.9,0.98,15.4,11.9,20.2,9.21,271,0
1010.9,0.98,15.4,11.9,20.2,20.08,250,2
1010.9,0.41,13.6,10.6,16.6,3.61,308,0
1010.9,0.41,13.6,10.6,16.6,3.53,322,0
1010.9,0.41,13.6,10.6,16.6,4.54,141,0
1010.9,0.41,13.6,10.6,16.6,8.4,191,0
1010.9,0.41,13.6,10.6,16.6,14.76,148,0
1010.9,0.41,13.6,10.6,16.6,10.75,74,0
1010.9,0.41,13.6,10.6,16.6,4.03,351,0
1010.9,0.41,13.6,10.6,16.6,28.56,309,2
1010.9,0.41,13.6,10.6,16.6,20.06,160,2
1010.9,0.41,13.6,10.6,16.6,7.95,346,0
1010.9,0.41,13.6,10.6,16.6,11.27,110,0
1010.9,0.41,13.6,10.6,16.6,22.54,160,2
1010.9,0.41,13.6,10.6,16.6,25.76,160,2
1010.9,0.41,13.6,10.6,16.6,11.25,258,0
1010.9,0.41,13.6,10.6,16.6,17.71,30,2
1010.9,0.41,13.6,10.6,16.6,17.71,170,2
1010.9,0.41,13.6,10.6,16.6,22.54,160,2
1010.9,0.41,13.6,10.6,16.6,22.54,230,2
1010.9,0.41,13.6,10.6,16.6,16.1,230,2
1010.9,0.41,13.6,10.6,16.6,11.27,0,0
1010.9,0.41,13.6,10.6,16.6,9.66,130,0
1010.9,0.41,13.6,10.6,16.6,14.49,170,0
1010.9,0.41,13.6,10.6,16.6,12.88,270,0
1010.9,0.41,13.6,10.6,16.6,17.71,140,2
1010.9,0.41,13.6,10.6,16.6,8.05,290,0
1010.9,0.41,13.6,10.6,16.6,12.24,134,0
1010.9,0.41,13.6,10.6,16.6,6.1,120,0
1010.9,0.41,13.6,10.6,16.6,11.33,147,0
1010.9,0.41,13.6,10.6,16.6,14.72,169,0
1010.9,0.41,13.6,10.6,16.6,16.15,212,2
1010.9,0.41,13.6,10.6,16.6,3.36,289,0
1010.9,0.41,13.6,10.6,16.6,8.13,304,0
1010.9,0.41,13.6,10.6,16.6,3.11,323,0
1010.9,0.41,13.6,10.6,16.6,7.78,189,0
1010.9,0.41,13.6,10.6,16.6,0,0,0
1010.9,0.41,13.6,10.6,16.6,19.77,120,2
1010.9,0.41,13.6,10.6,16.6,9.66,140,0
1010.9,0.41,13.6,10.6,16.6,17.71,210,2
1010.9,0.41,13.6,10.6,16.6,11.27,220,0
1010.9,0.41,13.6,10.6,16.6,16.1,310,2
1010.9,0.41,13.6,10.6,16.6,11.27,0,0
1010.9,0.41,13.6,10.6,16.6,9.66,330,0
1010.9,0.41,13.6,10.6,16.6,3.33,123,0
1010.9,0.41,13.6,10.6,16.6,10.59,180,0
1010.9,0.41,13.6,10.6,16.6,7.97,40,0
1010.9,0.41,13.6,10.6,16.6,27.08,140,2
1010.9,0.41,13.6,10.6,16.6,14.09,171,0
1010.9,0.41,13.6,10.6,16.6,11.56,142,0
1010.9,0.41,13.6,10.6,16.6,3.2,329,0
1010.9,0.41,13.6,10.6,16.6,5.02,70,0
1010.9,0.41,13.6,10.6,16.6,6.12,181,0
1010.9,0.41,13.6,10.6,16.6,35.9,291,2
1010.9,0.41,13.6,10.6,16.6,28.69,310,2
1010.9,0.41,13.6,10.6,16.6,6.1,305,0
1010.9,0.41,13.6,10.6,16.6,5.01,171,0
1010.9,0.41,13.6,10.6,16.6,3.22,190,0
1010.9,0.41,13.6,10.6,16.6,3.19,58,0
1010.9,0.41,13.6,10.6,16.6,9.21,271,0
1010.9,0.41,13.6,10.6,16.6,20.08,250,2
1010.9,1.79,9.2,3.2,14.7,3.61,308,0
1010.9,1.79,9.2,3.2,14.7,3.53,322,0
1010.9,1.79,9.2,3.2,14.7,4.54,141,0
1010.9,1.79,9.2,3.2,14.7,8.4,191,0
1010.9,1.79,9.2,3.2,14.7,14.76,148,0
1010.9,1.79,9.2,3.2,14.7,10.75,74,0
1010.9,1.79,9.2,3.2,14.7,4.03,351,0
1010.9,1.79,9.2,3.2,14.7,28.56,309,2
1010.9,1.79,9.2,3.2,14.7,20.06,160,2
1010.9,1.79,9.2,3.2,14.7,7.95,346,0
1010.9,1.79,9.2,3.2,14.7,11.27,110,0
1010.9,1.79,9.2,3.2,14.7,22.54,160,2
1010.9,1.79,9.2,3.2,14.7,25.76,160,2
1010.9,1.79,9.2,3.2,14.7,11.25,258,0
1010.9,1.79,9.2,3.2,14.7,17.71,30,2
1010.9,1.79,9.2,3.2,14.7,17.71,170,2
1010.9,1.79,9.2,3.2,14.7,22.54,160,2
1010.9,1.79,9.2,3.2,14.7,22.54,230,2
1010.9,1.79,9.2,3.2,14.7,16.1,230,2
1010.9,1.79,9.2,3.2,14.7,11.27,0,0
1010.9,1.79,9.2,3.2,14.7,9.66,130,0
1010.9,1.79,9.2,3.2,14.7,14.49,170,0
1010.9,1.79,9.2,3.2,14.7,12.88,270,0
1010.9,1.79,9.2,3.2,14.7,17.71,140,2
1010.9,1.79,9.2,3.2,14.7,8.05,290,0
1010.9,1.79,9.2,3.2,14.7,12.24,134,0
1010.9,1.79,9.2,3.2,14.7,6.1,120,0
1010.9,1.79,9.2,3.2,14.7,11.33,147,0
1010.9,1.79,9.2,3.2,14.7,14.72,169,0
1010.9,1.79,9.2,3.2,14.7,16.15,212,2
1010.9,1.79,9.2,3.2,14.7,3.36,289,0
1010.9,1.79,9.2,3.2,14.7,8.13,304,0
1010.9,1.79,9.2,3.2,14.7,3.11,323,0
1010.9,1.79,9.2,3.2,14.7,7.78,189,0
1010.9,1.79,9.2,3.2,14.7,0,0,0
1010.9,1.79,9.2,3.2,14.7,19.77,120,2
1010.9,1.79,9.2,3.2,14.7,9.66,140,0
1010.9,1.79,9.2,3.2,14.7,17.71,210,2
1010.9,1.79,9.2,3.2,14.7,11.27,220,0
1010.9,1.79,9.2,3.2,14.7,16.1,310,2
1010.9,1.79,9.2,3.2,14.7,11.27,0,0
1010.9,1.79,9.2,3.2,14.7,9.66,330,0
1010.9,1.79,9.2,3.2,14.7,3.33,123,0
1010.9,1.79,9.2,3.2,14.7,10.59,180,0
1010.9,1.79,9.2,3.2,14.7,7.97,40,0
1010.9,1.79,9.2,3.2,14.7,27.08,140,2
1010.9,1.79,9.2,3.2,14.7,14.09,171,0
1010.9,1.79,9.2,3.2,14.7,11.56,142,0
1010.9,1.79,9.2,3.2,14.7,3.2,329,0
1010.9,1.79,9.2,3.2,14.7,5.02,70,0
1010.9,1.79,9.2,3.2,14.7,6.12,181,0
1010.9,1.79,9.2,3.2,14.7,35.9,291,2
1010.9,1.79,9.2,3.2,14.7,28.69,310,2
1010.9,1.79,9.2,3.2,14.7,6.1,305,0
1010.9,1.79,9.2,3.2,14.7,5.01,171,0
1010.9,1.79,9.2,3.2,14.7,3.22,190,0
1010.9,1.79,9.2,3.2,14.7,3.19,58,0
1010.9,1.79,9.2,3.2,14.7,9.21,271,0
1010.9,1.79,9.2,3.2,14.7,20.08,250,2
1010.9,0.22,9.4,7.3,14.1,3.61,308,0
1010.9,0.22,9.4,7.3,14.1,3.53,322,0
1010.9,0.22,9.4,7.3,14.1,4.54,141,0
1010.9,0.22,9.4,7.3,14.1,8.4,191,0
1010.9,0.22,9.4,7.3,14.1,14.76,148,0
1010.9,0.22,9.4,7.3,14.1,10.75,74,0
1010.9,0.22,9.4,7.3,14.1,4.03,351,0
1010.9,0.22,9.4,7.3,14.1,28.56,309,2
1010.9,0.22,9.4,7.3,14.1,20.06,160,2
1010.9,0.22,9.4,7.3,14.1,7.95,346,0
1010.9,0.22,9.4,7.3,14.1,11.27,110,0
1010.9,0.22,9.4,7.3,14.1,22.54,160,2
1010.9,0.22,9.4,7.3,14.1,25.76,160,2
1010.9,0.22,9.4,7.3,14.1,11.25,258,0
1010.9,0.22,9.4,7.3,14.1,17.71,30,2
1010.9,0.22,9.4,7.3,14.1,17.71,170,2
1010.9,0.22,9.4,7.3,14.1,22.54,160,2
1010.9,0.22,9.4,7.3,14.1,22.54,230,2
1010.9,0.22,9.4,7.3,14.1,16.1,230,2
1010.9,0.22,9.4,7.3,14.1,11.27,0,0
1010.9,0.22,9.4,7.3,14.1,9.66,130,0
1010.9,0.22,9.4,7.3,14.1,14.49,170,0
1010.9,0.22,9.4,7.3,14.1,12.88,270,0
1010.9,0.22,9.4,7.3,14.1,17.71,140,2
1010.9,0.22,9.4,7.3,14.1,8.05,290,0
1010.9,0.22,9.4,7.3,14.1,12.24,134,0
1010.9,0.22,9.4,7.3,14.1,6.1,120,0
1010.9,0.22,9.4,7.3,14.1,11.33,147,0
1010.9,0.22,9.4,7.3,14.1,14.72,169,0
1010.9,0.22,9.4,7.3,14.1,16.15,212,2
1010.9,0.22,9.4,7.3,14.1,3.36,289,0
1010.9,0.22,9.4,7.3,14.1,8.13,304,0
1010.9,0.22,9.4,7.3,14.1,3.11,323,0
1010.9,0.22,9.4,7.3,14.1,7.78,189,0
1010.9,0.22,9.4,7.3,14.1,0,0,0
1010.9,0.22,9.4,7.3,14.1,19.77,120,2
1010.9,0.22,9.4,7.3,14.1,9.66,140,0
1010.9,0.22,9.4,7.3,14.1,17.71,210,2
1010.9,0.22,9.4,7.3,14.1,11.27,220,0
1010.9,0.22,9.4,7.3,14.1,16.1,310,2
1010.9,0.22,9.4,7.3,14.1,11.27,0,0
1010.9,0.22,9.4,7.3,14.1,9.66,330,0
1010.9,0.22,9.4,7.3,14.1,3.33,123,0
1010.9,0.22,9.4,7.3,14.1,10.59,180,0
1010.9,0.22,9.4,7.3,14.1,7.97,40,0
1010.9,0.22,9.4,7.3,14.1,27.08,140,2
1010.9,0.22,9.4,7.3,14.1,14.09,171,0
1010.9,0.22,9.4,7.3,14.1,11.56,142,0
1010.9,0.22,9.4,7.3,14.1,3.2,329,0
1010.9,0.22,9.4,7.3,14.1,5.02,70,0
1010.9,0.22,9.4,7.3,14.1,6.12,181,0
1010.9,0.22,9.4,7.3,14.1,35.9,291,2
1010.9,0.22,9.4,7.3,14.1,28.69,310,2
1010.9,0.22,9.4,7.3,14.1,6.1,305,0
1010.9,0.22,9.4,7.3,14.1,5.01,171,0
1010.9,0.22,9.4,7.3,14.1,3.22,190,0
1010.9,0.22,9.4,7.3,14.1,3.19,58,0
1010.9,0.22,9.4,7.3,14.1,9.21,271,0
1010.9,0.22,9.4,7.3,14.1,20.08,250,2
1010.9,0.51,6.2,3.9,8.4,3.61,308,0
1010.9,0.51,6.2,3.9,8.4,3.53,322,0
1010.9,0.51,6.2,3.9,8.4,4.54,141,0
1010.9,0.51,6.2,3.9,8.4,8.4,191,0
1010.9,0.51,6.2,3.9,8.4,14.76,148,0
1010.9,0.51,6.2,3.9,8.4,10.75,74,0
1010.9,0.51,6.2,3.9,8.4,4.03,351,0
1010.9,0.51,6.2,3.9,8.4,28.56,309,2
1010.9,0.51,6.2,3.9,8.4,20.06,160,2
1010.9,0.51,6.2,3.9,8.4,7.95,346,0
1010.9,0.51,6.2,3.9,8.4,11.27,110,0
1010.9,0.51,6.2,3.9,8.4,22.54,160,2
1010.9,0.51,6.2,3.9,8.4,25.76,160,2
1010.9,0.51,6.2,3.9,8.4,11.25,258,0
1010.9,0.51,6.2,3.9,8.4,17.71,30,2
1010.9,0.51,6.2,3.9,8.4,17.71,170,2
1010.9,0.51,6.2,3.9,8.4,22.54,160,2
1010.9,0.51,6.2,3.9,8.4,22.54,230,2
1010.9,0.51,6.2,3.9,8.4,16.1,230,2
1010.9,0.51,6.2,3.9,8.4,11.27,0,0
1010.9,0.51,6.2,3.9,8.4,9.66,130,0
1010.9,0.51,6.2,3.9,8.4,14.49,170,0
1010.9,0.51,6.2,3.9,8.4,12.88,270,0
1010.9,0.51,6.2,3.9,8.4,17.71,140,2
1010.9,0.51,6.2,3.9,8.4,8.05,290,0
1010.9,0.51,6.2,3.9,8.4,12.24,134,0
1010.9,0.51,6.2,3.9,8.4,6.1,120,0
1010.9,0.51,6.2,3.9,8.4,11.33,147,0
1010.9,0.51,6.2,3.9,8.4,14.72,169,0
1010.9,0.51,6.2,3.9,8.4,16.15,212,2
1010.9,0.51,6.2,3.9,8.4,3.36,289,0
1010.9,0.51,6.2,3.9,8.4,8.13,304,0
1010.9,0.51,6.2,3.9,8.4,3.11,323,0
1010.9,0.51,6.2,3.9,8.4,7.78,189,0
1010.9,0.51,6.2,3.9,8.4,0,0,0
1010.9,0.51,6.2,3.9,8.4,19.77,120,2
1010.9,0.51,6.2,3.9,8.4,9.66,140,0
1010.9,0.51,6.2,3.9,8.4,17.71,210,2
1010.9,0.51,6.2,3.9,8.4,11.27,220,0
1010.9,0.51,6.2,3.9,8.4,16.1,310,2
1010.9,0.51,6.2,3.9,8.4,11.27,0,0
1010.9,0.51,6.2,3.9,8.4,9.66,330,0
1010.9,0.51,6.2,3.9,8.4,3.33,123,0
1010.9,0.51,6.2,3.9,8.4,10.59,180,0
1010.9,0.51,6.2,3.9,8.4,7.97,40,0
1010.9,0.51,6.2,3.9,8.4,27.08,140,2
1010.9,0.51,6.2,3.9,8.4,14.09,171,0
1010.9,0.51,6.2,3.9,8.4,11.56,142,0
1010.9,0.51,6.2,3.9,8.4,3.2,329,0
1010.9,0.51,6.2,3.9,8.4,5.02,70,0
1010.9,0.51,6.2,3.9,8.4,6.12,181,0
1010.9,0.51,6.2,3.9,8.4,35.9,291,2
1010.9,0.51,6.2,3.9,8.4,28.69,310,2
1010.9,0.51,6.2,3.9,8.4,6.1,305,0
1010.9,0.51,6.2,3.9,8.4,5.01,171,0
1010.9,0.51,6.2,3.9,8.4,3.22,190,0
1010.9,0.51,6.2,3.9,8.4,3.19,58,0
1010.9,0.51,6.2,3.9,8.4,9.21,271,0
1010.9,0.51,6.2,3.9,8.4,20.08,250,2
1010.9,1.72,19.9,17.2,23.4,3.61,308,0
1010.9,1.72,19.9,17.2,23.4,3.53,322,0
1010.9,1.72,19.9,17.2,23.4,4.54,141,0
1010.9,1.72,19.9,17.2,23.4,8.4,191,0
1010.9,1.72,19.9,17.2,23.4,14.76,148,0
1010.9,1.72,19.9,17.2,23.4,10.75,74,0
1010.9,1.72,19.9,17.2,23.4,4.03,351,0
1010.9,1.72,19.9,17.2,23.4,28.56,309,2
1010.9,1.72,19.9,17.2,23.4,20.06,160,2
1010.9,1.72,19.9,17.2,23.4,7.95,346,0
1010.9,1.72,19.9,17.2,23.4,11.27,110,0
1010.9,1.72,19.9,17.2,23.4,22.54,160,2
1010.9,1.72,19.9,17.2,23.4,25.76,160,2
1010.9,1.72,19.9,17.2,23.4,11.25,258,0
1010.9,1.72,19.9,17.2,23.4,17.71,30,2
1010.9,1.72,19.9,17.2,23.4,17.71,170,2
1010.9,1.72,19.9,17.2,23.4,22.54,160,2
1010.9,1.72,19.9,17.2,23.4,22.54,230,2
1010.9,1.72,19.9,17.2,23.4,16.1,230,2
1010.9,1.72,19.9,17.2,23.4,11.27,0,0
1010.9,1.72,19.9,17.2,23.4,9.66,130,0
1010.9,1.72,19.9,17.2,23.4,14.49,170,0
1010.9,1.72,19.9,17.2,23.4,12.88,270,0
1010.9,1.72,19.9,17.2,23.4,17.71,140,2
1010.9,1.72,19.9,17.2,23.4,8.05,290,0
1010.9,1.72,19.9,17.2,23.4,12.24,134,0
1010.9,1.72,19.9,17.2,23.4,6.1,120,0
1010.9,1.72,19.9,17.2,23.4,11.33,147,0
1010.9,1.72,19.9,17.2,23.4,14.72,169,0
1010.9,1.72,19.9,17.2,23.4,16.15,212,2
1010.9,1.72,19.9,17.2,23.4,3.36,289,0
1010.9,1.72,19.9,17.2,23.4,8.13,304,0
1010.9,1.72,19.9,17.2,23.4,3.11,323,0
1010.9,1.72,19.9,17.2,23.4,7.78,189,0
1010.9,1.72,19.9,17.2,23.4,0,0,0
1010.9,1.72,19.9,17.2,23.4,19.77,120,2
1010.9,1.72,19.9,17.2,23.4,9.66,140,0
1010.9,1.72,19.9,17.2,23.4,17.71,210,2
1010.9,1.72,19.9,17.2,23.4,11.27,220,0
1010.9,1.72,19.9,17.2,23.4,16.1,310,2
1010.9,1.72,19.9,17.2,23.4,11.27,0,0
1010.9,1.72,19.9,17.2,23.4,9.66,330,0
1010.9,1.72,19.9,17.2,23.4,3.33,123,0
1010.9,1.72,19.9,17.2,23.4,10.59,180,0
1010.9,1.72,19.9,17.2,23.4,7.97,40,0
1010.9,1.72,19.9,17.2,23.4,27.08,140,2
1010.9,1.72,19.9,17.2,23.4,14.09,171,0
1010.9,1.72,19.9,17.2,23.4,11.56,142,0
1010.9,1.72,19.9,17.2,23.4,3.2,329,0
1010.9,1.72,19.9,17.2,23.4,5.02,70,0
1010.9,1.72,19.9,17.2,23.4,6.12,181,0
1010.9,1.72,19.9,17.2,23.4,35.9,291,2
1010.9,1.72,19.9,17.2,23.4,28.69,310,2
1010.9,1.72,19.9,17.2,23.4,6.1,305,0
1010.9,1.72,19.9,17.2,23.4,5.01,171,0
1010.9,1.72,19.9,17.2,23.4,3.22,190,0
1010.9,1.72,19.9,17.2,23.4,3.19,58,0
1010.9,1.72,19.9,17.2,23.4,9.21,271,0
1010.9,1.72,19.9,17.2,23.4,20.08,250,2
1010.9,2.09,15.8,12,20.5,3.61,308,0
1010.9,2.09,15.8,12,20.5,3.53,322,0
1010.9,2.09,15.8,12,20.5,4.54,141,0
1010.9,2.09,15.8,12,20.5,8.4,191,0
1010.9,2.09,15.8,12,20.5,14.76,148,0
1010.9,2.09,15.8,12,20.5,10.75,74,0
1010.9,2.09,15.8,12,20.5,4.03,351,0
1010.9,2.09,15.8,12,20.5,28.56,309,2
1010.9,2.09,15.8,12,20.5,20.06,160,2
1010.9,2.09,15.8,12,20.5,7.95,346,0
1010.9,2.09,15.8,12,20.5,11.27,110,0
1010.9,2.09,15.8,12,20.5,22.54,160,2
1010.9,2.09,15.8,12,20.5,25.76,160,2
1010.9,2.09,15.8,12,20.5,11.25,258,0
1010.9,2.09,15.8,12,20.5,17.71,30,2
1010.9,2.09,15.8,12,20.5,17.71,170,2
1010.9,2.09,15.8,12,20.5,22.54,160,2
1010.9,2.09,15.8,12,20.5,22.54,230,2
1010.9,2.09,15.8,12,20.5,16.1,230,2
1010.9,2.09,15.8,12,20.5,11.27,0,0
1010.9,2.09,15.8,12,20.5,9.66,130,0
1010.9,2.09,15.8,12,20.5,14.49,170,0
1010.9,2.09,15.8,12,20.5,12.88,270,0
1010.9,2.09,15.8,12,20.5,17.71,140,2
1010.9,2.09,15.8,12,20.5,8.05,290,0
1010.9,2.09,15.8,12,20.5,12.24,134,0
1010.9,2.09,15.8,12,20.5,6.1,120,0
1010.9,2.09,15.8,12,20.5,11.33,147,0
1010.9,2.09,15.8,12,20.5,14.72,169,0
1010.9,2.09,15.8,12,20.5,16.15,212,2
1010.9,2.09,15.8,12,20.5,3.36,289,0
1010.9,2.09,15.8,12,20.5,8.13,304,0
1010.9,2.09,15.8,12,20.5,3.11,323,0
1010.9,2.09,15.8,12,20.5,7.78,189,0
1010.9,2.09,15.8,12,20.5,0,0,0
1010.9,2.09,15.8,12,20.5,19.77,120,2
1010.9,2.09,15.8,12,20.5,9.66,140,0
1010.9,2.09,15.8,12,20.5,17.71,210,2
1010.9,2.09,15.8,12,20.5,11.27,220,0
1010.9,2.09,15.8,12,20.5,16.1,310,2
1010.9,2.09,15.8,12,20.5,11.27,0,0
1010.9,2.09,15.8,12,20.5,9.66,330,0
1010.9,2.09,15.8,12,20.5,3.33,123,0
1010.9,2.09,15.8,12,20.5,10.59,180,0
1010.9,2.09,15.8,12,20.5,7.97,40,0
1010.9,2.09,15.8,12,20.5,27.08,140,2
1010.9,2.09,15.8,12,20.5,14.09,171,0
1010.9,2.09,15.8,12,20.5,11.56,142,0
1010.9,2.09,15.8,12,20.5,3.2,329,0
1010.9,2.09,15.8,12,20.5,5.02,70,0
1010.9,2.09,15.8,12,20.5,6.12,181,0
1010.9,2.09,15.8,12,20.5,35.9,291,2
1010.9,2.09,15.8,12,20.5,28.69,310,2
1010.9,2.09,15.8,12,20.5,6.1,305,0
1010.9,2.09,15.8,12,20.5,5.01,171,0
1010.9,2.09,15.8,12,20.5,3.22,190,0
1010.9,2.09,15.8,12,20.5,3.19,58,0
1010.9,2.09,15.8,12,20.5,9.21,271,0
1010.9,2.09,15.8,12,20.5,20.08,250,2
1010.9,1.15,20.1,15.7,24.1,3.61,308,0
1010.9,1.15,20.1,15.7,24.1,3.53,322,0
1010.9,1.15,20.1,15.7,24.1,4.54,141,0
1010.9,1.15,20.1,15.7,24.1,8.4,191,0
1010.9,1.15,20.1,15.7,24.1,14.76,148,0
1010.9,1.15,20.1,15.7,24.1,10.75,74,0
1010.9,1.15,20.1,15.7,24.1,4.03,351,0
1010.9,1.15,20.1,15.7,24.1,28.56,309,2
1010.9,1.15,20.1,15.7,24.1,20.06,160,2
1010.9,1.15,20.1,15.7,24.1,7.95,346,0
1010.9,1.15,20.1,15.7,24.1,11.27,110,0
1010.9,1.15,20.1,15.7,24.1,22.54,160,2
1010.9,1.15,20.1,15.7,24.1,25.76,160,2
1010.9,1.15,20.1,15.7,24.1,11.25,258,0
1010.9,1.15,20.1,15.7,24.1,17.71,30,2
1010.9,1.15,20.1,15.7,24.1,17.71,170,2
1010.9,1.15,20.1,15.7,24.1,22.54,160,2
1010.9,1.15,20.1,15.7,24.1,22.54,230,2
1010.9,1.15,20.1,15.7,24.1,16.1,230,2
1010.9,1.15,20.1,15.7,24.1,11.27,0,0
1010.9,1.15,20.1,15.7,24.1,9.66,130,0
1010.9,1.15,20.1,15.7,24.1,14.49,170,0
1010.9,1.15,20.1,15.7,24.1,12.88,270,0
1010.9,1.15,20.1,15.7,24.1,17.71,140,2
1010.9,1.15,20.1,15.7,24.1,8.05,290,0
1010.9,1.15,20.1,15.7,24.1,12.24,134,0
1010.9,1.15,20.1,15.7,24.1,6.1,120,0
1010.9,1.15,20.1,15.7,24.1,11.33,147,0
1010.9,1.15,20.1,15.7,24.1,14.72,169,0
1010.9,1.15,20.1,15.7,24.1,16.15,212,2
1010.9,1.15,20.1,15.7,24.1,3.36,289,0
1010.9,1.15,20.1,15.7,24.1,8.13,304,0
1010.9,1.15,20.1,15.7,24.1,3.11,323,0
1010.9,1.15,20.1,15.7,24.1,7.78,189,0
1010.9,1.15,20.1,15.7,24.1,0,0,0
1010.9,1.15,20.1,15.7,24.1,19.77,120,2
1010.9,1.15,20.1,15.7,24.1,9.66,140,0
1010.9,1.15,20.1,15.7,24.1,17.71,210,2
1010.9,1.15,20.1,15.7,24.1,11.27,220,0
1010.9,1.15,20.1,15.7,24.1,16.1,310,2
1010.9,1.15,20.1,15.7,24.1,11.27,0,0
1010.9,1.15,20.1,15.7,24.1,9.66,330,0
1010.9,1.15,20.1,15.7,24.1,3.33,123,0
1010.9,1.15,20.1,15.7,24.1,10.59,180,0
1010.9,1.15,20.1,15.7,24.1,7.97,40,0
1010.9,1.15,20.1,15.7,24.1,27.08,140,2
1010.9,1.15,20.1,15.7,24.1,14.09,171,0
1010.9,1.15,20.1,15.7,24.1,11.56,142,0
1010.9,1.15,20.1,15.7,24.1,3.2,329,0
1010.9,1.15,20.1,15.7,24.1,5.02,70,0
1010.9,1.15,20.1,15.7,24.1,6.12,181,0
1010.9,1.15,20.1,15.7,24.1,35.9,291,2
1010.9,1.15,20.1,15.7,24.1,28.69,310,2
1010.9,1.15,20.1,15.7,24.1,6.1,305,0
1010.9,1.15,20.1,15.7,24.1,5.01,171,0
1010.9,1.15,20.1,15.7,24.1,3.22,190,0
1010.9,1.15,20.1,15.7,24.1,3.19,58,0
1010.9,1.15,20.1,15.7,24.1,9.21,271,0
1010.9,1.15,20.1,15.7,24.1,20.08,250,2
1010.9,1.28,5.7,1.5,10,3.61,308,0
1010.9,1.28,5.7,1.5,10,3.53,322,0
1010.9,1.28,5.7,1.5,10,4.54,141,0
1010.9,1.28,5.7,1.5,10,8.4,191,0
1010.9,1.28,5.7,1.5,10,14.76,148,0
1010.9,1.28,5.7,1.5,10,10.75,74,0
1010.9,1.28,5.7,1.5,10,4.03,351,0
1010.9,1.28,5.7,1.5,10,28.56,309,2
1010.9,1.28,5.7,1.5,10,20.06,160,2
1010.9,1.28,5.7,1.5,10,7.95,346,0
1010.9,1.28,5.7,1.5,10,11.27,110,0
1010.9,1.28,5.7,1.5,10,22.54,160,2
1010.9,1.28,5.7,1.5,10,25.76,160,2
1010.9,1.28,5.7,1.5,10,11.25,258,0
1010.9,1.28,5.7,1.5,10,17.71,30,2
1010.9,1.28,5.7,1.5,10,17.71,170,2
1010.9,1.28,5.7,1.5,10,22.54,160,2
1010.9,1.28,5.7,1.5,10,22.54,230,2
1010.9,1.28,5.7,1.5,10,16.1,230,2
1010.9,1.28,5.7,1.5,10,11.27,0,0
1010.9,1.28,5.7,1.5,10,9.66,130,0
1010.9,1.28,5.7,1.5,10,14.49,170,0
1010.9,1.28,5.7,1.5,10,12.88,270,0
1010.9,1.28,5.7,1.5,10,17.71,140,2
1010.9,1.28,5.7,1.5,10,8.05,290,0
1010.9,1.28,5.7,1.5,10,12.24,134,0
1010.9,1.28,5.7,1.5,10,6.1,120,0
1010.9,1.28,5.7,1.5,10,11.33,147,0
1010.9,1.28,5.7,1.5,10,14.72,169,0
1010.9,1.28,5.7,1.5,10,16.15,212,2
1010.9,1.28,5.7,1.5,10,3.36,289,0
1010.9,1.28,5.7,1.5,10,8.13,304,0
1010.9,1.28,5.7,1.5,10,3.11,323,0
1010.9,1.28,5.7,1.5,10,7.78,189,0
1010.9,1.28,5.7,1.5,10,0,0,0
1010.9,1.28,5.7,1.5,10,19.77,120,2
1010.9,1.28,5.7,1.5,10,9.66,140,0
1010.9,1.28,5.7,1.5,10,17.71,210,2
1010.9,1.28,5.7,1.5,10,11.27,220,0
1010.9,1.28,5.7,1.5,10,16.1,310,2
1010.9,1.28,5.7,1.5,10,11.27,0,0
1010.9,1.28,5.7,1.5,10,9.66,330,0
1010.9,1.28,5.7,1.5,10,3.33,123,0
1010.9,1.28,5.7,1.5,10,10.59,180,0
1010.9,1.28,5.7,1.5,10,7.97,40,0
1010.9,1.28,5.7,1.5,10,27.08,140,2
